Course ID,Topic Name,Topic Link
5084,VLSI,http%3A%2F%2Fdbpedia.org%2Fresource%2FVery-large-scale_integration
5084,CMOS,http%3A%2F%2Fdbpedia.org%2Fresource%2FCMOS
5084,CMOS,http%3A%2F%2Fdbpedia.org%2Fresource%2FCMOS
5084,CMOS,http%3A%2F%2Fdbpedia.org%2Fresource%2FCMOS
5084,CMOS,http%3A%2F%2Fdbpedia.org%2Fresource%2FCMOS
5084,Circuit design,http%3A%2F%2Fdbpedia.org%2Fresource%2FCircuit_design
5084,CMOS,http%3A%2F%2Fdbpedia.org%2Fresource%2FCMOS
5086,power electronics,http%3A%2F%2Fdbpedia.org%2Fresource%2FPower_electronics
5086,Concordia,http%3A%2F%2Fdbpedia.org%2Fresource%2FConcordia_University
5086,Style guide,http%3A%2F%2Fdbpedia.org%2Fresource%2FStyle_guide
48396,network function virtualization,http%3A%2F%2Fdbpedia.org%2Fresource%2FNetwork_function_virtualization
5281,capital budgeting,http%3A%2F%2Fdbpedia.org%2Fresource%2FCapital_budgeting
5326,Problem solving,http%3A%2F%2Fdbpedia.org%2Fresource%2FProblem_solving
5409,tree traversal,http%3A%2F%2Fdbpedia.org%2Fresource%2FTree_traversal
5412,Gaussian elimination,http%3A%2F%2Fdbpedia.org%2Fresource%2FGaussian_elimination
5412,LU decomposition,http%3A%2F%2Fdbpedia.org%2Fresource%2FLU_decomposition
5412,Newton,http%3A%2F%2Fdbpedia.org%2Fresource%2FIsaac_Newton
5412,Legendre polynomials,http%3A%2F%2Fdbpedia.org%2Fresource%2FLegendre_polynomials
5412,Cubic spline,http%3A%2F%2Fdbpedia.org%2Fresource%2FCubic_Hermite_spline
5412,Numerical differentiation,http%3A%2F%2Fdbpedia.org%2Fresource%2FNumerical_differentiation
5412,numerical integration,http%3A%2F%2Fdbpedia.org%2Fresource%2FNumerical_integration
5412,Gauss,http%3A%2F%2Fdbpedia.org%2Fresource%2FCarl_Friedrich_Gauss
5412,quadrature,http%3A%2F%2Fdbpedia.org%2Fresource%2FNumerical_integration
5414,Symbolic computation,http%3A%2F%2Fdbpedia.org%2Fresource%2FSymbolic_computation
5414,mathematics,http%3A%2F%2Fdbpedia.org%2Fresource%2FMathematics
5414,number theory,http%3A%2F%2Fdbpedia.org%2Fresource%2FNumber_theory
5414,cryptography,http%3A%2F%2Fdbpedia.org%2Fresource%2FCryptography
5414,coding theory,http%3A%2F%2Fdbpedia.org%2Fresource%2FCoding_theory
5414,combinatorics,http%3A%2F%2Fdbpedia.org%2Fresource%2FCombinatorics
5415,computer graphics,http%3A%2F%2Fdbpedia.org%2Fresource%2FComputer_graphics
5415,API,http%3A%2F%2Fdbpedia.org%2Fresource%2FApplication_programming_interface
5415,global illumination,http%3A%2F%2Fdbpedia.org%2Fresource%2FGlobal_illumination
5491,computer science,http%3A%2F%2Fdbpedia.org%2Fresource%2FComputer_science
5570,load balancing,http%3A%2F%2Fdbpedia.org%2Fresource%2FWeight_distribution
5570,message passing,http%3A%2F%2Fdbpedia.org%2Fresource%2FMessage_passing
5577,EQUA,http%3A%2F%2Fdbpedia.org%2Fresource%2FEqua
5577,numerical analysis,http%3A%2F%2Fdbpedia.org%2Fresource%2FNumerical_analysis
5577,homotopy,http%3A%2F%2Fdbpedia.org%2Fresource%2FHomotopy
5577,asymptotic stability,http%3A%2F%2Fdbpedia.org%2Fresource%2FLyapunov_stability
5577,travelling wave,http%3A%2F%2Fdbpedia.org%2Fresource%2FWave
7400,ECONOMETRIC THEORY,http%3A%2F%2Fdbpedia.org%2Fresource%2FEconometric_Theory
48017,macroeconomics,http%3A%2F%2Fdbpedia.org%2Fresource%2FMacroeconomics
49635,behavioural finance,http%3A%2F%2Fdbpedia.org%2Fresource%2FBehavioral_economics
49637,economics,http%3A%2F%2Fdbpedia.org%2Fresource%2FEconomics
49637,economics,http%3A%2F%2Fdbpedia.org%2Fresource%2FEconomics
49637,demographic transition,http%3A%2F%2Fdbpedia.org%2Fresource%2FDemographic_transition
49637,microfinance,http%3A%2F%2Fdbpedia.org%2Fresource%2FMicrofinance
49638,economics,http%3A%2F%2Fdbpedia.org%2Fresource%2FEconomics
49638,economics,http%3A%2F%2Fdbpedia.org%2Fresource%2FEconomics
49638,road pricing,http%3A%2F%2Fdbpedia.org%2Fresource%2FRoad_pricing
49639,game theory,http%3A%2F%2Fdbpedia.org%2Fresource%2FGame_theory
8017,Internet,http%3A%2F%2Fdbpedia.org%2Fresource%2FInternet_protocol_suite
8017,ATM adaptation layers,http%3A%2F%2Fdbpedia.org%2Fresource%2FATM_adaptation_layer
8017,congestion control,http%3A%2F%2Fdbpedia.org%2Fresource%2FNetwork_congestion
8017,MPLS,http%3A%2F%2Fdbpedia.org%2Fresource%2FMultiprotocol_Label_Switching
8017,differentiated services,http%3A%2F%2Fdbpedia.org%2Fresource%2FDifferentiated_services
8017,access control,http%3A%2F%2Fdbpedia.org%2Fresource%2FAccess_control
8017,GSM,http%3A%2F%2Fdbpedia.org%2Fresource%2FGSM
8430,grammar,http%3A%2F%2Fdbpedia.org%2Fresource%2FGrammar
8775,ENGLISH RENAISSANCE,http%3A%2F%2Fdbpedia.org%2Fresource%2FEnglish_Renaissance
8775,English Renaissance,http%3A%2F%2Fdbpedia.org%2Fresource%2FEnglish_Renaissance
8814,Haywood,http%3A%2F%2Fdbpedia.org%2Fresource%2FBill_Haywood
8814,Radcliffe,http%3A%2F%2Fdbpedia.org%2Fresource%2FAnn_Radcliffe
8838,Tennyson,http%3A%2F%2Fdbpedia.org%2Fresource%2FAlfred%2C_Lord_Tennyson
8838,Dickens,http%3A%2F%2Fdbpedia.org%2Fresource%2FCharles_Dickens
8838,George Eliot,http%3A%2F%2Fdbpedia.org%2Fresource%2FGeorge_Eliot
8877,postmodernism,http%3A%2F%2Fdbpedia.org%2Fresource%2FPostmodernism
8947,Plato,http%3A%2F%2Fdbpedia.org%2Fresource%2FPlato
8947,Aristotle,http%3A%2F%2Fdbpedia.org%2Fresource%2FAristotle
8947,Augustine,http%3A%2F%2Fdbpedia.org%2Fresource%2FAugustine_of_Hippo
8947,Dryden,http%3A%2F%2Fdbpedia.org%2Fresource%2FJohn_Dryden
8947,Woolf,http%3A%2F%2Fdbpedia.org%2Fresource%2FVirginia_Woolf
9068,Old English,http%3A%2F%2Fdbpedia.org%2Fresource%2FOld_English
9068,Anglo-Saxon,http%3A%2F%2Fdbpedia.org%2Fresource%2FOld_English
9068,Beowulf,http%3A%2F%2Fdbpedia.org%2Fresource%2FBeowulf
9073,Middle English,http%3A%2F%2Fdbpedia.org%2Fresource%2FMiddle_English
9302,Renaissance,http%3A%2F%2Fdbpedia.org%2Fresource%2FRenaissance
10097,microfluidics,http%3A%2F%2Fdbpedia.org%2Fresource%2FMicrofluidics
10097,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiology
10097,DNA,http%3A%2F%2Fdbpedia.org%2Fresource%2FDNA
10097,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiology
10104,Finite Element Method,http%3A%2F%2Fdbpedia.org%2Fresource%2FFinite_element_method
10104,Computational Fluid Dynamics,http%3A%2F%2Fdbpedia.org%2Fresource%2FComputational_fluid_dynamics
10104,finite element,http%3A%2F%2Fdbpedia.org%2Fresource%2FFinite_element_method
10104,transonic,http%3A%2F%2Fdbpedia.org%2Fresource%2FTransonic
49354,Finite Element Method,http%3A%2F%2Fdbpedia.org%2Fresource%2FFinite_element_method
10773,biomechanics,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiomechanics
10777,endocrine,http%3A%2F%2Fdbpedia.org%2Fresource%2FEndocrine_system
10802,epidemiology,http%3A%2F%2Fdbpedia.org%2Fresource%2FEpidemiology
10802,cardiovascular disease,http%3A%2F%2Fdbpedia.org%2Fresource%2FCardiovascular_disease
10802,obesity,http%3A%2F%2Fdbpedia.org%2Fresource%2FObesity
47451,hip hop,http%3A%2F%2Fdbpedia.org%2Fresource%2FHip_hop
47451,hip hop,http%3A%2F%2Fdbpedia.org%2Fresource%2FHip_hop
47451,social movement,http%3A%2F%2Fdbpedia.org%2Fresource%2FSocial_movement
47451,hip hop,http%3A%2F%2Fdbpedia.org%2Fresource%2FHip_hop
11058,income property,http%3A%2F%2Fdbpedia.org%2Fresource%2FIncome_Property
11089,herding,http%3A%2F%2Fdbpedia.org%2Fresource%2FHerding
11089,loss aversion,http%3A%2F%2Fdbpedia.org%2Fresource%2FLoss_aversion
11129,arbitrage,http%3A%2F%2Fdbpedia.org%2Fresource%2FArbitrage
11132,capital budgeting,http%3A%2F%2Fdbpedia.org%2Fresource%2FCapital_budgeting
11264,Renaissance,http%3A%2F%2Fdbpedia.org%2Fresource%2FRenaissance
11270,Renaissance,http%3A%2F%2Fdbpedia.org%2Fresource%2FRenaissance_music
11270,ses,http%3A%2F%2Fdbpedia.org%2Fresource%2FSES_S.A.
48852,Canada,http%3A%2F%2Fdbpedia.org%2Fresource%2FCanada
49419,Maghreb,http%3A%2F%2Fdbpedia.org%2Fresource%2FMaghreb
49567,autofiction,http%3A%2F%2Fdbpedia.org%2Fresource%2FAutofiction
11497,CAMERA,http%3A%2F%2Fdbpedia.org%2Fresource%2FCommittee_for_Accuracy_in_Middle_East_Reporting_in_America
11497,Renoir,http%3A%2F%2Fdbpedia.org%2Fresource%2FJean_Renoir
11498,Mack Sennett,http%3A%2F%2Fdbpedia.org%2Fresource%2FMack_Sennett
11498,Buster Keaton,http%3A%2F%2Fdbpedia.org%2Fresource%2FBuster_Keaton
11498,Woody Allen,http%3A%2F%2Fdbpedia.org%2Fresource%2FWoody_Allen
11498,Jacques Tati,http%3A%2F%2Fdbpedia.org%2Fresource%2FJacques_Tati
12693,sur,http%3A%2F%2Fdbpedia.org%2Fresource%2FCamarines_Sur
12693,Internet,http%3A%2F%2Fdbpedia.org%2Fresource%2FInternet
12730,en passant,http%3A%2F%2Fdbpedia.org%2Fresource%2FEn_passant
40849,en passant,http%3A%2F%2Fdbpedia.org%2Fresource%2FEn_passant
13929,HISTORY OF CANADA,http%3A%2F%2Fdbpedia.org%2Fresource%2FHistory_of_Canada
13936,QUEBEC,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuebec
13938,Canada,http%3A%2F%2Fdbpedia.org%2Fresource%2FCanada
13938,Newfoundland,http%3A%2F%2Fdbpedia.org%2Fresource%2FNewfoundland_and_Labrador
13938,Canada,http%3A%2F%2Fdbpedia.org%2Fresource%2FCanada
13938,Canada,http%3A%2F%2Fdbpedia.org%2Fresource%2FCanada
13938,Canada,http%3A%2F%2Fdbpedia.org%2Fresource%2FCanada
13962,Civil War,http%3A%2F%2Fdbpedia.org%2Fresource%2FAmerican_Civil_War
13962,Civil War,http%3A%2F%2Fdbpedia.org%2Fresource%2FAmerican_Civil_War
13967,HISTORY OF SOUTH ASIA,http%3A%2F%2Fdbpedia.org%2Fresource%2FOutline_of_South_Asian_history
13970,trans-Saharan,http%3A%2F%2Fdbpedia.org%2Fresource%2FTrans-Saharan_trade
13979,Spain,http%3A%2F%2Fdbpedia.org%2Fresource%2FSpanish_Empire
13980,Mexican Revolution,http%3A%2F%2Fdbpedia.org%2Fresource%2FMexican_Revolution
13980,Argentina,http%3A%2F%2Fdbpedia.org%2Fresource%2FArgentina
13980,Cuba,http%3A%2F%2Fdbpedia.org%2Fresource%2FCuba
14049,World War II,http%3A%2F%2Fdbpedia.org%2Fresource%2FWorld_War_II
14070,Cuba,http%3A%2F%2Fdbpedia.org%2Fresource%2FCuba
14070,Mexican Revolution,http%3A%2F%2Fdbpedia.org%2Fresource%2FMexican_Revolution
14070,Cuban Revolution,http%3A%2F%2Fdbpedia.org%2Fresource%2FCuban_Revolution
14149,Internet,http%3A%2F%2Fdbpedia.org%2Fresource%2FInternet
14149,museum,http%3A%2F%2Fdbpedia.org%2Fresource%2FMuseum
22620,Ireland,http%3A%2F%2Fdbpedia.org%2Fresource%2FRepublic_of_Ireland
47241,Balkans,http%3A%2F%2Fdbpedia.org%2Fresource%2FBalkans
47986,Supply chain,http%3A%2F%2Fdbpedia.org%2Fresource%2FSupply_chain
48620,access control,http%3A%2F%2Fdbpedia.org%2Fresource%2FAccess_control
48620,National Response Framework,http%3A%2F%2Fdbpedia.org%2Fresource%2FNational_Response_Framework
22617,Ireland,http%3A%2F%2Fdbpedia.org%2Fresource%2FIreland
22617,Canada,http%3A%2F%2Fdbpedia.org%2Fresource%2FCanada
22618,Montreal,http%3A%2F%2Fdbpedia.org%2Fresource%2FMontreal
22618,Canada,http%3A%2F%2Fdbpedia.org%2Fresource%2FCanada
22618,Quebec,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuebec
22618,Montreal,http%3A%2F%2Fdbpedia.org%2Fresource%2FMontreal
49110,memory,http%3A%2F%2Fdbpedia.org%2Fresource%2FMemory
49110,memory,http%3A%2F%2Fdbpedia.org%2Fresource%2FMemory
49110,memory,http%3A%2F%2Fdbpedia.org%2Fresource%2FMemory
49110,forgetting,http%3A%2F%2Fdbpedia.org%2Fresource%2FForgetting
49110,memory,http%3A%2F%2Fdbpedia.org%2Fresource%2FMemory
49110,memory,http%3A%2F%2Fdbpedia.org%2Fresource%2FMemory
49110,1641 Rebellion,http%3A%2F%2Fdbpedia.org%2Fresource%2FIrish_Rebellion_of_1641
49110,Williamite,http%3A%2F%2Fdbpedia.org%2Fresource%2FWilliamite_War_in_Ireland
49110,1798 Rising,http%3A%2F%2Fdbpedia.org%2Fresource%2FIrish_Rebellion_of_1798
49110,Great Famine,http%3A%2F%2Fdbpedia.org%2Fresource%2FHolodomor
49110,First World War,http%3A%2F%2Fdbpedia.org%2Fresource%2FWorld_War_I
23478,natural language,http%3A%2F%2Fdbpedia.org%2Fresource%2FNatural_language
23481,Sanskrit,http%3A%2F%2Fdbpedia.org%2Fresource%2FSanskrit
23481,Sanskrit,http%3A%2F%2Fdbpedia.org%2Fresource%2FSanskrit
23481,grammar,http%3A%2F%2Fdbpedia.org%2Fresource%2FGrammar
23482,Indo-European,http%3A%2F%2Fdbpedia.org%2Fresource%2FIndo-European_languages
23482,phonology,http%3A%2F%2Fdbpedia.org%2Fresource%2FPhonology
23482,Indo-European,http%3A%2F%2Fdbpedia.org%2Fresource%2FIndo-European_languages
23482,Hellenic,http%3A%2F%2Fdbpedia.org%2Fresource%2FHellenic_languages
23482,Baltic,http%3A%2F%2Fdbpedia.org%2Fresource%2FBaltic_languages
23542,phonology,http%3A%2F%2Fdbpedia.org%2Fresource%2FPhonology
23542,Ancient Greek,http%3A%2F%2Fdbpedia.org%2Fresource%2FAncient_Greek
23550,linguistics,http%3A%2F%2Fdbpedia.org%2Fresource%2FLinguistics
23550,Extensive reading,http%3A%2F%2Fdbpedia.org%2Fresource%2FExtensive_reading
24021,direct distribution,http%3A%2F%2Fdbpedia.org%2Fresource%2FDirect_market
24051,"301, 302",http%3A%2F%2Fdbpedia.org%2Fresource%2F301%2C_302
24131,calculus,http%3A%2F%2Fdbpedia.org%2Fresource%2FCalculus
24131,Gauss,http%3A%2F%2Fdbpedia.org%2Fresource%2FCarl_Friedrich_Gauss
24131,Problem solving,http%3A%2F%2Fdbpedia.org%2Fresource%2FProblem_solving
24693,theorem,http%3A%2F%2Fdbpedia.org%2Fresource%2FTheorem
24693,minimax theorem,http%3A%2F%2Fdbpedia.org%2Fresource%2FMinimax
24693,Game Theory,http%3A%2F%2Fdbpedia.org%2Fresource%2FGame_theory
24693,convolution,http%3A%2F%2Fdbpedia.org%2Fresource%2FConvolution
24693,subgradient,http%3A%2F%2Fdbpedia.org%2Fresource%2FSubderivative
24693,calculus,http%3A%2F%2Fdbpedia.org%2Fresource%2FDerivative
24694,differential geometry,http%3A%2F%2Fdbpedia.org%2Fresource%2FDifferential_geometry
24694,Theorema Egregium,http%3A%2F%2Fdbpedia.org%2Fresource%2FTheorema_Egregium
24694,Gauss-Bonnet theorem,http%3A%2F%2Fdbpedia.org%2Fresource%2FGauss%E2%80%93Bonnet_theorem
24694,Euler characteristic,http%3A%2F%2Fdbpedia.org%2Fresource%2FEuler_characteristic
24694,cohomology,http%3A%2F%2Fdbpedia.org%2Fresource%2FCohomology
24694,homotopy,http%3A%2F%2Fdbpedia.org%2Fresource%2FHomotopy
24694,geometry,http%3A%2F%2Fdbpedia.org%2Fresource%2FGeometry
24694,knot,http%3A%2F%2Fdbpedia.org%2Fresource%2FKnot_theory
24694,graph theory,http%3A%2F%2Fdbpedia.org%2Fresource%2FGraph_theory
24948,LINEAR,http%3A%2F%2Fdbpedia.org%2Fresource%2FLincoln_Near-Earth_Asteroid_Research
25336,software engineering,http%3A%2F%2Fdbpedia.org%2Fresource%2FSoftware_engineering
25336,computer graphics,http%3A%2F%2Fdbpedia.org%2Fresource%2FComputer_graphics
25375,Mechanical Engineering,http%3A%2F%2Fdbpedia.org%2Fresource%2FMechanical_engineering
25375,Project A,http%3A%2F%2Fdbpedia.org%2Fresource%2FProject_A
25376,Mechanical Engineering,http%3A%2F%2Fdbpedia.org%2Fresource%2FMechanical_engineering
25376,Project A,http%3A%2F%2Fdbpedia.org%2Fresource%2FProject_A
41846,rocket,http%3A%2F%2Fdbpedia.org%2Fresource%2FRocket_engine
41846,orbital mechanics,http%3A%2F%2Fdbpedia.org%2Fresource%2FOrbital_mechanics
41846,rocket,http%3A%2F%2Fdbpedia.org%2Fresource%2FRocket_engine
41846,rocket,http%3A%2F%2Fdbpedia.org%2Fresource%2FRocket_engine
47523,PID controller,http%3A%2F%2Fdbpedia.org%2Fresource%2FPID_controller
47523,robust control,http%3A%2F%2Fdbpedia.org%2Fresource%2FRobust_control
48409,Aerodynamic drag,http%3A%2F%2Fdbpedia.org%2Fresource%2FDrag_%28physics%29
48409,turbine,http%3A%2F%2Fdbpedia.org%2Fresource%2FWind_turbine
48409,vertical axis wind turbine,http%3A%2F%2Fdbpedia.org%2Fresource%2FVertical_axis_wind_turbine
48953,bond,http%3A%2F%2Fdbpedia.org%2Fresource%2FChemical_bond
46937,MODERN GREEK,http%3A%2F%2Fdbpedia.org%2Fresource%2FGreek_language
25654,rock,http%3A%2F%2Fdbpedia.org%2Fresource%2FRock_music
25660,The roots,http%3A%2F%2Fdbpedia.org%2Fresource%2FThe_Roots
25663,jazz,http%3A%2F%2Fdbpedia.org%2Fresource%2FJazz
49335,Renaissance,http%3A%2F%2Fdbpedia.org%2Fresource%2FRenaissance_music
49335,Baroque,http%3A%2F%2Fdbpedia.org%2Fresource%2FBaroque_music
49705,industrial design,http%3A%2F%2Fdbpedia.org%2Fresource%2FIndustrial_design
47756,Montreal,http%3A%2F%2Fdbpedia.org%2Fresource%2FMontreal
26732,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiology
26732,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiology
26732,biology,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiology
27329,Gaussian probability distribution,http%3A%2F%2Fdbpedia.org%2Fresource%2FNormal_distribution
27329,statistical ensemble,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuantum_statistical_mechanics
27329,statistical thermodynamics,http%3A%2F%2Fdbpedia.org%2Fresource%2FStatistical_mechanics
27329,entropy,http%3A%2F%2Fdbpedia.org%2Fresource%2FEntropy
27329,Bose-Einstein statistics,http%3A%2F%2Fdbpedia.org%2Fresource%2FBose%E2%80%93Einstein_statistics
27329,quantum,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuantum_mechanics
27329,classical,http%3A%2F%2Fdbpedia.org%2Fresource%2FClassical_physics
27329,interacting particle system,http%3A%2F%2Fdbpedia.org%2Fresource%2FInteracting_particle_system
27329,Kinetic theory,http%3A%2F%2Fdbpedia.org%2Fresource%2FKinetic_theory_of_gases
27346,phonon,http%3A%2F%2Fdbpedia.org%2Fresource%2FPhonon
27346,Hartree-Fock,http%3A%2F%2Fdbpedia.org%2Fresource%2FHartree%E2%80%93Fock_method
27346,quantum,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuantum_mechanics
27346,quantum,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuantum_mechanics
27346,superconductivity,http%3A%2F%2Fdbpedia.org%2Fresource%2FSuperconductivity
27346,quantum,http%3A%2F%2Fdbpedia.org%2Fresource%2FQuantum_mechanics
27346,weak localization,http%3A%2F%2Fdbpedia.org%2Fresource%2FWeak_localization
27350,WKB,http%3A%2F%2Fdbpedia.org%2Fresource%2FWKB_approximation
27350,alpha decay,http%3A%2F%2Fdbpedia.org%2Fresource%2FAlpha_decay
27350,perturbation theory,http%3A%2F%2Fdbpedia.org%2Fresource%2FPerturbation_theory
27350,hydrogen,http%3A%2F%2Fdbpedia.org%2Fresource%2FHydrogen
27350,angular momentum,http%3A%2F%2Fdbpedia.org%2Fresource%2FAngular_momentum
27350,Pauli spin matrices,http%3A%2F%2Fdbpedia.org%2Fresource%2FPauli_matrices
27350,Dirac,http%3A%2F%2Fdbpedia.org%2Fresource%2FDirac_equation
27350,relativistic wave equation,http%3A%2F%2Fdbpedia.org%2Fresource%2FRelativistic_wave_equations
27770,biodiversity,http%3A%2F%2Fdbpedia.org%2Fresource%2FBiodiversity
27770,global warming,http%3A%2F%2Fdbpedia.org%2Fresource%2FGlobal_warming
48661,neuroscience,http%3A%2F%2Fdbpedia.org%2Fresource%2FNeuroscience
48661,memory consolidation,http%3A%2F%2Fdbpedia.org%2Fresource%2FMemory_consolidation
29764,Western Asia,http%3A%2F%2Fdbpedia.org%2Fresource%2FWestern_Asia
29764,Judaism,http%3A%2F%2Fdbpedia.org%2Fresource%2FJudaism
29765,Hinduism,http%3A%2F%2Fdbpedia.org%2Fresource%2FHinduism
29765,Buddhism,http%3A%2F%2Fdbpedia.org%2Fresource%2FBuddhism
29765,Japan,http%3A%2F%2Fdbpedia.org%2Fresource%2FJapan
29819,India,http%3A%2F%2Fdbpedia.org%2Fresource%2FIndia
29819,Pakistan,http%3A%2F%2Fdbpedia.org%2Fresource%2FPakistan
29819,Bangladesh,http%3A%2F%2Fdbpedia.org%2Fresource%2FBangladesh
29819,Sufism,http%3A%2F%2Fdbpedia.org%2Fresource%2FSufism
29858,Theravada Buddhism,http%3A%2F%2Fdbpedia.org%2Fresource%2FTheravada
29858,Buddhism,http%3A%2F%2Fdbpedia.org%2Fresource%2FBuddhism
29858,Theravada Buddhism,http%3A%2F%2Fdbpedia.org%2Fresource%2FTheravada
29858,Southeast Asia,http%3A%2F%2Fdbpedia.org%2Fresource%2FSoutheast_Asia
29859,Chasidism,http%3A%2F%2Fdbpedia.org%2Fresource%2FHasidic_Judaism
29859,Yiddish,http%3A%2F%2Fdbpedia.org%2Fresource%2FYiddish
29865,Mahatma Gandhi,http%3A%2F%2Fdbpedia.org%2Fresource%2FMahatma_Gandhi
29865,Martin,http%3A%2F%2Fdbpedia.org%2Fresource%2FList_of_recurring_The_Simpsons_characters
29870,RELIGIONS OF JAPAN,http%3A%2F%2Fdbpedia.org%2Fresource%2FReligion_in_Japan
29872,Jainism,http%3A%2F%2Fdbpedia.org%2Fresource%2FJainism
29872,Jain,http%3A%2F%2Fdbpedia.org%2Fresource%2FJain_monasticism
29872,Jain,http%3A%2F%2Fdbpedia.org%2Fresource%2FJain_monasticism
29872,India,http%3A%2F%2Fdbpedia.org%2Fresource%2FHistory_of_India
29872,Jain,http%3A%2F%2Fdbpedia.org%2Fresource%2FJain_monasticism
29872,Jain narrative literature,http%3A%2F%2Fdbpedia.org%2Fresource%2FJain_literature
29872,Jainism,http%3A%2F%2Fdbpedia.org%2Fresource%2FJainism
29872,Jainism,http%3A%2F%2Fdbpedia.org%2Fresource%2FJainism
47056,HEBREW BIBLE,http%3A%2F%2Fdbpedia.org%2Fresource%2FHebrew_Bible
47819,Judaism,http%3A%2F%2Fdbpedia.org%2Fresource%2FJudaism
48370,Judaism,http%3A%2F%2Fdbpedia.org%2Fresource%2FJudaism
48370,Judaism,http%3A%2F%2Fdbpedia.org%2Fresource%2FJudaism
48400,Holocaust,http%3A%2F%2Fdbpedia.org%2Fresource%2FThe_Holocaust
48400,genocide,http%3A%2F%2Fdbpedia.org%2Fresource%2FThe_Holocaust
48400,Holocaust,http%3A%2F%2Fdbpedia.org%2Fresource%2FThe_Holocaust
31450,sociology,http%3A%2F%2Fdbpedia.org%2Fresource%2FSociology
31450,Durkheim,http%3A%2F%2Fdbpedia.org%2Fresource%2F%C3%89mile_Durkheim
31450,Marx,http%3A%2F%2Fdbpedia.org%2Fresource%2FKarl_Marx
31618,Eros,http%3A%2F%2Fdbpedia.org%2Fresource%2FEros
31618,Eros,http%3A%2F%2Fdbpedia.org%2Fresource%2FEros
31623,New Imperialism,http%3A%2F%2Fdbpedia.org%2Fresource%2FNew_Imperialism
31623,anthropology,http%3A%2F%2Fdbpedia.org%2Fresource%2FAnthropology
31623,sociology,http%3A%2F%2Fdbpedia.org%2Fresource%2FSociology
31623,soft power,http%3A%2F%2Fdbpedia.org%2Fresource%2FSoft_power
48832,Durkheim,http%3A%2F%2Fdbpedia.org%2Fresource%2F%C3%89mile_Durkheim
32005,Mobile computing,http%3A%2F%2Fdbpedia.org%2Fresource%2FMobile_computing
32005,Electronic commerce,http%3A%2F%2Fdbpedia.org%2Fresource%2FE-commerce
32005,confidentiality,http%3A%2F%2Fdbpedia.org%2Fresource%2FConfidentiality
32005,access control,http%3A%2F%2Fdbpedia.org%2Fresource%2FAccess_control
32005,non-repudiation,http%3A%2F%2Fdbpedia.org%2Fresource%2FNon-repudiation
32005,challenge-response authentication,http%3A%2F%2Fdbpedia.org%2Fresource%2FChallenge%E2%80%93response_authentication
32009,Requirements engineering,http%3A%2F%2Fdbpedia.org%2Fresource%2FRequirements_engineering
32009,Test,http%3A%2F%2Fdbpedia.org%2Fresource%2FTest_cricket
32009,Formal specification,http%3A%2F%2Fdbpedia.org%2Fresource%2FFormal_specification
32097,grammar,http%3A%2F%2Fdbpedia.org%2Fresource%2FGrammar
32101,Reading,http%3A%2F%2Fdbpedia.org%2Fresource%2FReading_F.C.
32101,narratology,http%3A%2F%2Fdbpedia.org%2Fresource%2FNarratology
32101,discourse analysis,http%3A%2F%2Fdbpedia.org%2Fresource%2FDiscourse_analysis
32188,subaltern,http%3A%2F%2Fdbpedia.org%2Fresource%2FPostcolonialism
32188,subaltern,http%3A%2F%2Fdbpedia.org%2Fresource%2FPostcolonialism
32188,Burgos,http%3A%2F%2Fdbpedia.org%2Fresource%2FBurgos
32250,Spanish America,http%3A%2F%2Fdbpedia.org%2Fresource%2FHispanic_America
32254,Spanish America,http%3A%2F%2Fdbpedia.org%2Fresource%2FHispanic_America
32255,EXILE,http%3A%2F%2Fdbpedia.org%2Fresource%2FExile_%28Japanese_band%29
47261,Persuasion,http%3A%2F%2Fdbpedia.org%2Fresource%2FPersuasion
47261,Spanish America,http%3A%2F%2Fdbpedia.org%2Fresource%2FHispanic_America
